date,year,month,day,od_pair,market_country,dest_country,pax,seats_capacity,n_flights,censored_flights,naive_total_est,em_total_est,pd01_total_est,pd03_total_est,pd05_total_est,pd07_total_est,pd09_total_est
2015-01-16,2015,1,16,CN→CA,CN,CA,396,516,2,0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
2015-01-16,2015,1,16,CN→US,CN,US,2271,2700,8,3,2271.0,2271.0,2271.0,2271.0,2271.0,2271.0,2271.0
2015-01-16,2015,1,16,DE→US,DE,US,302,396,1,0,302.0,302.0,302.0,302.0,302.0,302.0,302.0
2015-01-16,2015,1,16,GB→US,GB,US,452,702,2,0,452.0,452.0,452.0,452.0,452.0,452.0,452.0
2015-01-16,2015,1,16,HK→CA,HK,CA,573,792,2,0,573.0,573.0,573.0,573.0,573.0,573.0,573.0
2015-01-16,2015,1,16,HK→US,HK,US,567,702,2,0,567.0,567.0,567.0,567.0,567.0,567.0,567.0
2015-01-16,2015,1,16,JP→CA,JP,CA,420,516,2,0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
2015-01-16,2015,1,16,JP→US,JP,US,2670,2712,9,9,2670.0,2670.0,2670.0,2670.0,2670.0,2670.0,2670.0
2015-01-16,2015,1,16,KR→CA,KR,CA,408,516,2,0,408.0,408.0,408.0,408.0,408.0,408.0,408.0
2015-01-16,2015,1,16,KR→US,KR,US,1421,1614,5,2,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0
2015-01-16,2015,1,16,SG→US,SG,US,795,934,4,0,795.0,795.0,795.0,795.0,795.0,795.0,795.0
2015-01-16,2015,1,16,TW→US,TW,US,886,1308,4,0,886.0,886.0,886.0,886.0,886.0,886.0,886.0
2015-01-17,2015,1,17,AE→US,AE,US,627,982,2,0,627.0,627.0,627.0,627.0,627.0,627.0,627.0
2015-01-17,2015,1,17,AU→US,AU,US,2404,3327,10,1,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0,2404.0
2015-01-17,2015,1,17,CN→CA,CN,CA,300,516,2,0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
2015-01-17,2015,1,17,CN→US,CN,US,1497,2700,8,0,1497.0,1497.0,1497.0,1497.0,1497.0,1497.0,1497.0
2015-01-17,2015,1,17,DE→US,DE,US,164,396,1,0,164.0,164.0,164.0,164.0,164.0,164.0,164.0
2015-01-17,2015,1,17,GB→US,GB,US,481,702,2,0,481.0,481.0,481.0,481.0,481.0,481.0,481.0
2015-01-17,2015,1,17,HK→CA,HK,CA,525,792,2,0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
2015-01-17,2015,1,17,HK→US,HK,US,475,702,2,0,475.0,475.0,475.0,475.0,475.0,475.0,475.0
2015-01-17,2015,1,17,JP→CA,JP,CA,395,516,2,0,395.0,395.0,395.0,395.0,395.0,395.0,395.0
2015-01-17,2015,1,17,JP→US,JP,US,2084,2712,9,2,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0,2084.0
2015-01-17,2015,1,17,KR→CA,KR,CA,405,516,2,0,405.0,405.0,405.0,405.0,405.0,405.0,405.0
2015-01-17,2015,1,17,KR→US,KR,US,1159,1614,5,0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0
2015-01-17,2015,1,17,SG→US,SG,US,582,934,4,0,582.0,582.0,582.0,582.0,582.0,582.0,582.0
2015-01-17,2015,1,17,TW→US,TW,US,658,1308,4,0,658.0,658.0,658.0,658.0,658.0,658.0,658.0
2015-01-18,2015,1,18,AE→US,AE,US,832,982,2,2,832.0,832.0,832.0,832.0,832.0,832.0,832.0
2015-01-18,2015,1,18,AU→US,AU,US,2900,3327,10,2,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0
2015-01-18,2015,1,18,CN→CA,CN,CA,405,516,2,0,405.0,405.0,405.0,405.0,405.0,405.0,405.0
2015-01-18,2015,1,18,CN→US,CN,US,2124,2700,8,3,2124.0,2124.0,2124.0,2124.0,2124.0,2124.0,2124.0
2015-01-18,2015,1,18,DE→US,DE,US,255,396,1,0,255.0,255.0,255.0,255.0,255.0,255.0,255.0
2015-01-18,2015,1,18,GB→US,GB,US,409,702,2,0,409.0,409.0,409.0,409.0,409.0,409.0,409.0
2015-01-18,2015,1,18,HK→CA,HK,CA,525,792,2,0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
2015-01-18,2015,1,18,HK→US,HK,US,451,702,2,0,451.0,451.0,451.0,451.0,451.0,451.0,451.0
2015-01-18,2015,1,18,JP→CA,JP,CA,403,516,2,0,403.0,403.0,403.0,403.0,403.0,403.0,403.0
2015-01-18,2015,1,18,JP→US,JP,US,2128,2712,9,4,2128.0,2128.0,2128.0,2128.0,2128.0,2128.0,2128.0
2015-01-18,2015,1,18,KR→CA,KR,CA,411,516,2,0,411.0,411.0,411.0,411.0,411.0,411.0,411.0
2015-01-18,2015,1,18,KR→US,KR,US,1244,1614,5,1,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0
2015-01-18,2015,1,18,SG→US,SG,US,647,934,4,0,647.0,647.0,647.0,647.0,647.0,647.0,647.0
2015-01-18,2015,1,18,TW→US,TW,US,985,1308,4,2,985.0,985.0,985.0,985.0,985.0,985.0,985.0
2015-01-19,2015,1,19,AE→US,AE,US,710,982,2,2,710.0,710.0,710.0,710.0,710.0,710.0,710.0
2015-01-19,2015,1,19,AU→US,AU,US,2784,3327,10,4,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0
2015-01-19,2015,1,19,CN→CA,CN,CA,324,516,2,0,324.0,324.0,324.0,324.0,324.0,324.0,324.0
2015-01-19,2015,1,19,CN→US,CN,US,2133,2700,8,2,2133.0,2133.0,2133.0,2133.0,2133.0,2133.0,2133.0
2015-01-19,2015,1,19,DE→US,DE,US,238,396,1,0,238.0,238.0,238.0,238.0,238.0,238.0,238.0
2015-01-19,2015,1,19,GB→US,GB,US,456,702,2,0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
2015-01-19,2015,1,19,HK→CA,HK,CA,565,792,2,1,565.0,565.0,565.0,565.0,565.0,565.0,565.0
2015-01-19,2015,1,19,HK→US,HK,US,540,702,2,0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
2015-01-19,2015,1,19,JP→CA,JP,CA,472,516,2,1,472.0,472.0,472.0,472.0,472.0,472.0,472.0
2015-01-19,2015,1,19,JP→US,JP,US,2400,2712,9,3,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0
2015-01-19,2015,1,19,KR→CA,KR,CA,366,516,2,0,366.0,366.0,366.0,366.0,366.0,366.0,366.0
2015-01-19,2015,1,19,KR→US,KR,US,1264,1614,5,1,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0
2015-01-19,2015,1,19,SG→US,SG,US,629,934,4,0,629.0,629.0,629.0,629.0,629.0,629.0,629.0
2015-01-19,2015,1,19,TW→US,TW,US,924,1308,4,1,924.0,924.0,924.0,924.0,924.0,924.0,924.0
2015-01-20,2015,1,20,AE→US,AE,US,676,982,2,0,676.0,676.0,676.0,676.0,676.0,676.0,676.0
2015-01-20,2015,1,20,AU→US,AU,US,2121,3327,10,0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0
2015-01-20,2015,1,20,CN→CA,CN,CA,296,516,2,0,296.0,296.0,296.0,296.0,296.0,296.0,296.0
2015-01-20,2015,1,20,CN→US,CN,US,1624,2700,8,0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0
2015-01-20,2015,1,20,DE→US,DE,US,240,396,1,0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
2015-01-20,2015,1,20,GB→US,GB,US,408,702,2,0,408.0,408.0,408.0,408.0,408.0,408.0,408.0
2015-01-20,2015,1,20,HK→CA,HK,CA,525,792,2,0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
2015-01-20,2015,1,20,HK→US,HK,US,487,702,2,0,487.0,487.0,487.0,487.0,487.0,487.0,487.0
2015-01-20,2015,1,20,JP→CA,JP,CA,353,516,2,0,353.0,353.0,353.0,353.0,353.0,353.0,353.0
2015-01-20,2015,1,20,JP→US,JP,US,1894,2712,9,1,1894.0,1894.0,1894.0,1894.0,1894.0,1894.0,1894.0
2015-01-20,2015,1,20,KR→CA,KR,CA,326,516,2,0,326.0,326.0,326.0,326.0,326.0,326.0,326.0
2015-01-20,2015,1,20,KR→US,KR,US,983,1614,5,0,983.0,983.0,983.0,983.0,983.0,983.0,983.0
2015-01-20,2015,1,20,SG→US,SG,US,608,934,4,0,608.0,608.0,608.0,608.0,608.0,608.0,608.0
2015-01-20,2015,1,20,TW→US,TW,US,756,1308,4,0,756.0,756.0,756.0,756.0,756.0,756.0,756.0
2015-01-21,2015,1,21,AE→US,AE,US,596,982,2,0,596.0,596.0,596.0,596.0,596.0,596.0,596.0
2015-01-21,2015,1,21,AU→US,AU,US,3061,3327,10,5,3061.0,3061.0,3061.0,3061.0,3061.0,3061.0,3061.0
2015-01-21,2015,1,21,CN→CA,CN,CA,327,516,2,0,327.0,327.0,327.0,327.0,327.0,327.0,327.0
2015-01-21,2015,1,21,CN→US,CN,US,1799,2700,8,1,1799.0,1799.0,1799.0,1799.0,1799.0,1799.0,1799.0
2015-01-21,2015,1,21,DE→US,DE,US,240,396,1,0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
2015-01-21,2015,1,21,GB→US,GB,US,397,702,2,0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
2015-01-21,2015,1,21,HK→CA,HK,CA,436,792,2,0,436.0,436.0,436.0,436.0,436.0,436.0,436.0
2015-01-21,2015,1,21,HK→US,HK,US,370,702,2,0,370.0,370.0,370.0,370.0,370.0,370.0,370.0
2015-01-21,2015,1,21,JP→CA,JP,CA,369,516,2,0,369.0,369.0,369.0,369.0,369.0,369.0,369.0
2015-01-21,2015,1,21,JP→US,JP,US,1835,2712,9,0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0
2015-01-21,2015,1,21,KR→CA,KR,CA,322,516,2,0,322.0,322.0,322.0,322.0,322.0,322.0,322.0
2015-01-21,2015,1,21,KR→US,KR,US,1053,1614,5,1,1053.0,1053.0,1053.0,1053.0,1053.0,1053.0,1053.0
2015-01-21,2015,1,21,SG→US,SG,US,592,934,4,0,592.0,592.0,592.0,592.0,592.0,592.0,592.0
2015-01-21,2015,1,21,TW→US,TW,US,594,1308,4,0,594.0,594.0,594.0,594.0,594.0,594.0,594.0
2015-01-22,2015,1,22,AE→US,AE,US,637,982,2,0,637.0,637.0,637.0,637.0,637.0,637.0,637.0
2015-01-22,2015,1,22,AU→US,AU,US,2841,3327,10,4,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0,2841.0
2015-01-22,2015,1,22,CN→CA,CN,CA,457,516,2,1,457.0,457.0,457.0,457.0,457.0,457.0,457.0
2015-01-22,2015,1,22,CN→US,CN,US,1959,2700,8,2,1959.0,1959.0,1959.0,1959.0,1959.0,1959.0,1959.0
2015-01-22,2015,1,22,DE→US,DE,US,266,396,1,0,266.0,266.0,266.0,266.0,266.0,266.0,266.0
2015-01-22,2015,1,22,GB→US,GB,US,526,702,2,1,526.0,526.0,526.0,526.0,526.0,526.0,526.0
2015-01-22,2015,1,22,HK→CA,HK,CA,414,792,2,0,414.0,414.0,414.0,414.0,414.0,414.0,414.0
2015-01-22,2015,1,22,HK→US,HK,US,466,702,2,0,466.0,466.0,466.0,466.0,466.0,466.0,466.0
2015-01-22,2015,1,22,JP→CA,JP,CA,394,516,2,0,394.0,394.0,394.0,394.0,394.0,394.0,394.0
2015-01-22,2015,1,22,JP→US,JP,US,2638,2712,9,6,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0
2015-01-22,2015,1,22,KR→CA,KR,CA,414,516,2,0,414.0,414.0,414.0,414.0,414.0,414.0,414.0
2015-01-22,2015,1,22,KR→US,KR,US,1012,1614,5,0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0
2015-01-22,2015,1,22,SG→US,SG,US,651,934,4,0,651.0,651.0,651.0,651.0,651.0,651.0,651.0
2015-01-22,2015,1,22,TW→US,TW,US,806,1308,4,0,806.0,806.0,806.0,806.0,806.0,806.0,806.0
2015-01-23,2015,1,23,AE→US,AE,US,817,982,2,0,817.0,817.0,817.0,817.0,817.0,817.0,817.0
2015-01-23,2015,1,23,AU→US,AU,US,2982,3327,10,5,2982.0,2982.0,2982.0,2982.0,2982.0,2982.0,2982.0
2015-01-23,2015,1,23,CN→CA,CN,CA,435,516,2,2,435.0,435.0,435.0,435.0,435.0,435.0,435.0
2015-01-23,2015,1,23,CN→US,CN,US,2528,2700,8,7,2528.0,2528.0,2528.0,2528.0,2528.0,2528.0,2528.0
2015-01-23,2015,1,23,DE→US,DE,US,294,396,1,0,294.0,294.0,294.0,294.0,294.0,294.0,294.0
2015-01-23,2015,1,23,GB→US,GB,US,388,702,2,0,388.0,388.0,388.0,388.0,388.0,388.0,388.0
2015-01-23,2015,1,23,HK→CA,HK,CA,539,792,2,0,539.0,539.0,539.0,539.0,539.0,539.0,539.0
2015-01-23,2015,1,23,HK→US,HK,US,448,702,2,0,448.0,448.0,448.0,448.0,448.0,448.0,448.0
2015-01-23,2015,1,23,JP→CA,JP,CA,504,516,2,2,504.0,504.0,504.0,504.0,504.0,504.0,504.0
2015-01-23,2015,1,23,JP→US,JP,US,2208,2712,9,4,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0
2015-01-23,2015,1,23,KR→CA,KR,CA,323,516,2,0,323.0,323.0,323.0,323.0,323.0,323.0,323.0
2015-01-23,2015,1,23,KR→US,KR,US,1332,1614,5,1,1332.0,1332.0,1332.0,1332.0,1332.0,1332.0,1332.0
2015-01-23,2015,1,23,SG→US,SG,US,726,934,4,0,726.0,726.0,726.0,726.0,726.0,726.0,726.0
2015-01-23,2015,1,23,TW→US,TW,US,1078,1308,4,2,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0
2015-01-24,2015,1,24,AE→US,AE,US,681,982,2,0,681.0,681.0,681.0,681.0,681.0,681.0,681.0
2015-01-24,2015,1,24,AU→US,AU,US,2684,3327,10,4,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0,2684.0
2015-01-24,2015,1,24,CN→CA,CN,CA,336,516,2,0,336.0,336.0,336.0,336.0,336.0,336.0,336.0
2015-01-24,2015,1,24,CN→US,CN,US,1968,2700,8,0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0
2015-01-24,2015,1,24,DE→US,DE,US,210,396,1,0,210.0,210.0,210.0,210.0,210.0,210.0,210.0
2015-01-24,2015,1,24,GB→US,GB,US,391,702,2,0,391.0,391.0,391.0,391.0,391.0,391.0,391.0
2015-01-24,2015,1,24,HK→CA,HK,CA,405,792,2,0,405.0,405.0,405.0,405.0,405.0,405.0,405.0
2015-01-24,2015,1,24,HK→US,HK,US,377,702,2,0,377.0,377.0,377.0,377.0,377.0,377.0,377.0
2015-01-24,2015,1,24,JP→CA,JP,CA,386,516,2,1,386.0,386.0,386.0,386.0,386.0,386.0,386.0
2015-01-24,2015,1,24,JP→US,JP,US,1936,2712,9,1,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0
2015-01-24,2015,1,24,KR→CA,KR,CA,247,516,2,0,247.0,247.0,247.0,247.0,247.0,247.0,247.0
2015-01-24,2015,1,24,KR→US,KR,US,1118,1614,5,0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0,1118.0
2015-01-24,2015,1,24,SG→US,SG,US,542,934,4,0,542.0,542.0,542.0,542.0,542.0,542.0,542.0
2015-01-24,2015,1,24,TW→US,TW,US,807,1308,4,1,807.0,807.0,807.0,807.0,807.0,807.0,807.0
2015-01-25,2015,1,25,AE→US,AE,US,824,982,2,1,824.0,824.0,824.0,824.0,824.0,824.0,824.0
2015-01-25,2015,1,25,AU→US,AU,US,2793,3327,10,1,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0
2015-01-25,2015,1,25,CN→CA,CN,CA,301,516,2,0,301.0,301.0,301.0,301.0,301.0,301.0,301.0
2015-01-25,2015,1,25,CN→US,CN,US,1915,2700,8,1,1915.0,1915.0,1915.0,1915.0,1915.0,1915.0,1915.0
2015-01-25,2015,1,25,DE→US,DE,US,231,396,1,0,231.0,231.0,231.0,231.0,231.0,231.0,231.0
2015-01-25,2015,1,25,GB→US,GB,US,495,702,2,0,495.0,495.0,495.0,495.0,495.0,495.0,495.0
2015-01-25,2015,1,25,HK→CA,HK,CA,531,792,2,0,531.0,531.0,531.0,531.0,531.0,531.0,531.0
2015-01-25,2015,1,25,HK→US,HK,US,437,702,2,0,437.0,437.0,437.0,437.0,437.0,437.0,437.0
2015-01-25,2015,1,25,JP→CA,JP,CA,416,516,2,0,416.0,416.0,416.0,416.0,416.0,416.0,416.0
2015-01-25,2015,1,25,JP→US,JP,US,2111,2712,9,1,2111.0,2111.0,2111.0,2111.0,2111.0,2111.0,2111.0
2015-01-25,2015,1,25,KR→CA,KR,CA,417,516,2,0,417.0,417.0,417.0,417.0,417.0,417.0,417.0
2015-01-25,2015,1,25,KR→US,KR,US,1257,1614,5,1,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0
2015-01-25,2015,1,25,SG→US,SG,US,661,934,4,0,661.0,661.0,661.0,661.0,661.0,661.0,661.0
2015-01-25,2015,1,25,TW→US,TW,US,781,1308,4,0,781.0,781.0,781.0,781.0,781.0,781.0,781.0
2015-01-26,2015,1,26,AE→US,AE,US,774,982,2,0,774.0,774.0,774.0,774.0,774.0,774.0,774.0
2015-01-26,2015,1,26,AU→US,AU,US,2667,3327,10,2,2667.0,2667.0,2667.0,2667.0,2667.0,2667.0,2667.0
2015-01-26,2015,1,26,CN→CA,CN,CA,386,516,2,0,386.0,386.0,386.0,386.0,386.0,386.0,386.0
2015-01-26,2015,1,26,CN→US,CN,US,1983,2700,8,3,1983.0,1983.0,1983.0,1983.0,1983.0,1983.0,1983.0
2015-01-26,2015,1,26,DE→US,DE,US,216,396,1,0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
2015-01-26,2015,1,26,GB→US,GB,US,413,702,2,0,413.0,413.0,413.0,413.0,413.0,413.0,413.0
2015-01-26,2015,1,26,HK→CA,HK,CA,475,792,2,0,475.0,475.0,475.0,475.0,475.0,475.0,475.0
2015-01-26,2015,1,26,HK→US,HK,US,557,702,2,1,557.0,557.0,557.0,557.0,557.0,557.0,557.0
2015-01-26,2015,1,26,JP→CA,JP,CA,396,516,2,0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
2015-01-26,2015,1,26,JP→US,JP,US,2533,2712,9,5,2533.0,2533.0,2533.0,2533.0,2533.0,2533.0,2533.0
2015-01-26,2015,1,26,KR→CA,KR,CA,432,516,2,0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
2015-01-26,2015,1,26,KR→US,KR,US,1206,1614,5,1,1206.0,1206.0,1206.0,1206.0,1206.0,1206.0,1206.0
2015-01-26,2015,1,26,SG→US,SG,US,745,934,4,1,745.0,745.0,745.0,745.0,745.0,745.0,745.0
2015-01-26,2015,1,26,TW→US,TW,US,784,1308,4,0,784.0,784.0,784.0,784.0,784.0,784.0,784.0
2015-01-27,2015,1,27,AE→US,AE,US,641,982,2,0,641.0,641.0,641.0,641.0,641.0,641.0,641.0
2015-01-27,2015,1,27,AU→US,AU,US,2433,3327,10,1,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0
2015-01-27,2015,1,27,CN→CA,CN,CA,261,516,2,0,261.0,261.0,261.0,261.0,261.0,261.0,261.0
2015-01-27,2015,1,27,CN→US,CN,US,1862,2700,8,1,1862.0,1862.0,1862.0,1862.0,1862.0,1862.0,1862.0
2015-01-27,2015,1,27,DE→US,DE,US,253,396,1,0,253.0,253.0,253.0,253.0,253.0,253.0,253.0
2015-01-27,2015,1,27,GB→US,GB,US,309,702,2,0,309.0,309.0,309.0,309.0,309.0,309.0,309.0
2015-01-27,2015,1,27,HK→CA,HK,CA,418,792,2,1,418.0,418.0,418.0,418.0,418.0,418.0,418.0
2015-01-27,2015,1,27,HK→US,HK,US,403,702,2,1,403.0,403.0,403.0,403.0,403.0,403.0,403.0
2015-01-27,2015,1,27,JP→CA,JP,CA,311,516,2,0,311.0,311.0,311.0,311.0,311.0,311.0,311.0
2015-01-27,2015,1,27,JP→US,JP,US,1872,2712,9,2,1872.0,1872.0,1872.0,1872.0,1872.0,1872.0,1872.0
2015-01-27,2015,1,27,KR→CA,KR,CA,383,516,2,0,383.0,383.0,383.0,383.0,383.0,383.0,383.0
2015-01-27,2015,1,27,KR→US,KR,US,1002,1614,5,2,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0
2015-01-27,2015,1,27,SG→US,SG,US,567,934,4,0,567.0,567.0,567.0,567.0,567.0,567.0,567.0
2015-01-27,2015,1,27,TW→US,TW,US,785,1308,4,0,785.0,785.0,785.0,785.0,785.0,785.0,785.0
2015-01-28,2015,1,28,AE→US,AE,US,693,982,2,1,693.0,693.0,693.0,693.0,693.0,693.0,693.0
2015-01-28,2015,1,28,AU→US,AU,US,2367,3327,10,0,2367.0,2367.0,2367.0,2367.0,2367.0,2367.0,2367.0
2015-01-28,2015,1,28,CN→CA,CN,CA,316,516,2,0,316.0,316.0,316.0,316.0,316.0,316.0,316.0
2015-01-28,2015,1,28,CN→US,CN,US,1499,2700,8,0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0,1499.0
2015-01-28,2015,1,28,DE→US,DE,US,229,396,1,1,229.0,229.0,229.0,229.0,229.0,229.0,229.0
2015-01-28,2015,1,28,GB→US,GB,US,400,702,2,0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
2015-01-28,2015,1,28,HK→CA,HK,CA,443,792,2,0,443.0,443.0,443.0,443.0,443.0,443.0,443.0
2015-01-28,2015,1,28,HK→US,HK,US,399,702,2,0,399.0,399.0,399.0,399.0,399.0,399.0,399.0
2015-01-28,2015,1,28,JP→CA,JP,CA,320,516,2,0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
2015-01-28,2015,1,28,JP→US,JP,US,1854,2712,9,0,1854.0,1854.0,1854.0,1854.0,1854.0,1854.0,1854.0
2015-01-28,2015,1,28,KR→CA,KR,CA,359,516,2,0,359.0,359.0,359.0,359.0,359.0,359.0,359.0
2015-01-28,2015,1,28,KR→US,KR,US,1009,1614,5,1,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0
2015-01-28,2015,1,28,SG→US,SG,US,582,934,4,0,582.0,582.0,582.0,582.0,582.0,582.0,582.0
2015-01-28,2015,1,28,TW→US,TW,US,750,1308,4,0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
2015-01-29,2015,1,29,AE→US,AE,US,803,982,2,0,803.0,803.0,803.0,803.0,803.0,803.0,803.0
2015-01-29,2015,1,29,AU→US,AU,US,2773,3327,10,6,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0
2015-01-29,2015,1,29,CN→CA,CN,CA,347,516,2,1,347.0,347.0,347.0,347.0,347.0,347.0,347.0
2015-01-29,2015,1,29,CN→US,CN,US,2429,2700,8,5,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0
2015-01-29,2015,1,29,DE→US,DE,US,281,396,1,0,281.0,281.0,281.0,281.0,281.0,281.0,281.0
2015-01-29,2015,1,29,GB→US,GB,US,466,702,2,0,466.0,466.0,466.0,466.0,466.0,466.0,466.0
2015-01-29,2015,1,29,HK→CA,HK,CA,466,792,2,0,466.0,466.0,466.0,466.0,466.0,466.0,466.0
2015-01-29,2015,1,29,HK→US,HK,US,323,702,2,0,323.0,323.0,323.0,323.0,323.0,323.0,323.0
2015-01-29,2015,1,29,JP→CA,JP,CA,450,516,2,2,450.0,450.0,450.0,450.0,450.0,450.0,450.0
2015-01-29,2015,1,29,JP→US,JP,US,2216,2712,9,4,2216.0,2216.0,2216.0,2216.0,2216.0,2216.0,2216.0
2015-01-29,2015,1,29,KR→CA,KR,CA,378,516,2,0,378.0,378.0,378.0,378.0,378.0,378.0,378.0
2015-01-29,2015,1,29,KR→US,KR,US,1229,1614,5,1,1229.0,1229.0,1229.0,1229.0,1229.0,1229.0,1229.0
2015-01-29,2015,1,29,SG→US,SG,US,654,934,4,0,654.0,654.0,654.0,654.0,654.0,654.0,654.0
2015-01-29,2015,1,29,TW→US,TW,US,839,1308,4,0,839.0,839.0,839.0,839.0,839.0,839.0,839.0
2015-01-30,2015,1,30,AE→US,AE,US,818,982,2,0,818.0,818.0,818.0,818.0,818.0,818.0,818.0
2015-01-30,2015,1,30,AU→US,AU,US,2973,3327,10,2,2973.0,2973.0,2973.0,2973.0,2973.0,2973.0,2973.0
2015-01-30,2015,1,30,CN→CA,CN,CA,453,516,2,1,453.0,453.0,453.0,453.0,453.0,453.0,453.0
2015-01-30,2015,1,30,CN→US,CN,US,2173,2700,8,3,2173.0,2173.0,2173.0,2173.0,2173.0,2173.0,2173.0
2015-01-30,2015,1,30,DE→US,DE,US,294,396,1,0,294.0,294.0,294.0,294.0,294.0,294.0,294.0
2015-01-30,2015,1,30,GB→US,GB,US,462,702,2,0,462.0,462.0,462.0,462.0,462.0,462.0,462.0
2015-01-30,2015,1,30,HK→CA,HK,CA,560,792,2,0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
2015-01-30,2015,1,30,HK→US,HK,US,485,702,2,0,485.0,485.0,485.0,485.0,485.0,485.0,485.0
2015-01-30,2015,1,30,JP→CA,JP,CA,476,516,2,1,476.0,476.0,476.0,476.0,476.0,476.0,476.0
2015-01-30,2015,1,30,JP→US,JP,US,2257,2712,9,3,2257.0,2257.0,2257.0,2257.0,2257.0,2257.0,2257.0
2015-01-30,2015,1,30,KR→CA,KR,CA,439,516,2,1,439.0,439.0,439.0,439.0,439.0,439.0,439.0
2015-01-30,2015,1,30,KR→US,KR,US,1313,1614,5,2,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0,1313.0
2015-01-30,2015,1,30,SG→US,SG,US,723,934,4,0,723.0,723.0,723.0,723.0,723.0,723.0,723.0
2015-01-30,2015,1,30,TW→US,TW,US,834,1308,4,0,834.0,834.0,834.0,834.0,834.0,834.0,834.0
2015-01-31,2015,1,31,AE→US,AE,US,521,982,2,0,521.0,521.0,521.0,521.0,521.0,521.0,521.0
2015-01-31,2015,1,31,AU→US,AU,US,2568,3327,10,0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0
2015-01-31,2015,1,31,CN→CA,CN,CA,298,516,2,0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
2015-01-31,2015,1,31,CN→US,CN,US,1715,2700,8,0,1715.0,1715.0,1715.0,1715.0,1715.0,1715.0,1715.0
2015-01-31,2015,1,31,DE→US,DE,US,211,396,1,0,211.0,211.0,211.0,211.0,211.0,211.0,211.0
2015-01-31,2015,1,31,GB→US,GB,US,381,702,2,0,381.0,381.0,381.0,381.0,381.0,381.0,381.0
2015-01-31,2015,1,31,HK→CA,HK,CA,390,792,2,0,390.0,390.0,390.0,390.0,390.0,390.0,390.0
2015-01-31,2015,1,31,HK→US,HK,US,421,702,2,0,421.0,421.0,421.0,421.0,421.0,421.0,421.0
2015-01-31,2015,1,31,JP→CA,JP,CA,319,516,2,0,319.0,319.0,319.0,319.0,319.0,319.0,319.0
2015-01-31,2015,1,31,JP→US,JP,US,2206,2712,9,4,2206.0,2206.0,2206.0,2206.0,2206.0,2206.0,2206.0
2015-01-31,2015,1,31,KR→CA,KR,CA,415,516,2,0,415.0,415.0,415.0,415.0,415.0,415.0,415.0
